ID;YEAR;ASSETS;EQUITY;SALES;NET_PROFIT;ROA;TLTE;DEBTSTRUCT;ROE;INDB;IND;INFR;PEOPLE;PARTNERS
107;2020;403091000;142879000;616938000;1242000;0,00308119;1,821205356;0,522591673;0,00869267;0;1;3;2;2
108;2018;1892485000;1703553000;1287140000;415256000;0,219423668;0,11090468;0,098978327;0,243758783;0;1;3;1;2
108;2019;2549799000;2265706000;1533027000;565177000;0,221655511;0,12538829;0,110679312;0,249448523;0;1;3;2;2
108;2020;3087039000;2932060000;1646992000;660331000;0,213904327;0,052856354;0,048122813;0,225210607;0;1;3;2;2
109;2018;1533039000;1477644000;612750000;-19920000;-0,012993799;;0,03613411;-0,013480919;0;1;3;2;2
109;2019;1557360000;1525547000;514857000;47903000;0,030759105;0,020853504;0,020422381;0,031400539;0;1;3;2;1
109;2020;1606609000;1573635000;409995000;83088000;0,051716379;0,020954033;0,020484138;0,052800044;0;1;3;2;2
110;2018;68344000;52019000;259803000;7290000;0,106666276;0,31382764;0,236787428;0,1401411;0;1;3;2;2
110;2019;81160000;65091000;244892000;12899000;0,158932972;0,246869767;0,197954657;0,198168725;0;1;3;2;2
110;2020;186190000;151819000;234188000;86728000;0,465803749;0,226394588;0,184585638;0,571259201;0;1;4;3;2
111;2018;91006000;75675000;112703000;5755000;0,063237589;0,202590023;0,108025844;0,076048896;1;2;3;2;2
111;2019;97738000;84785000;79371000;4652000;0,047596636;;0,132527778;0,054868195;1;2;3;2;2
111;2020;376333000;119618000;365052000;45969000;0,122149798;2,146123493;0,619291957;0,384298354;1;2;3;2;2
112;2018;184098000;31773000;659210000;3007000;0,016333692;4,794164857;0,804968006;0,094640106;1;2;3;2;2
112;2019;170901000;36829000;539248000;5056000;0,029584379;3,640392082;0,71058098;0,137283117;1;2;3;2;2
112;2020;195701000;40724000;526255000;3895000;0,019902811;3,805544642;0,755877589;0,095643848;1;2;3;1;1
113;2018;520025000;54347000;1183990000;121649000;0,233929138;8,568587043;0,892520552;2,238375664;1;2;3;2;2
113;2019;612986000;137585000;1096876000;83239000;0,135792661;3,455325799;0,771741932;0,605000556;1;2;3;2;2
113;2020;629265000;169075000;1049288000;31489000;0,050040921;2,721815762;0,726347405;0,186242789;1;2;3;2;2
115;2018;1141832000;643028000;1214491000;10852000;0,009504025;0,775711167;0,436638665;0,016876403;0;1;3;2;2
115;2019;1099539000;641164000;1480004000;3562000;0,003239539;0,714910694;0,416523652;0,005555521;0;1;3;2;2
115;2020;1414471000;417873000;2240344000;52301000;0,036975661;2,38493035;0,703904145;0,125160038;0;1;3;2;2
116;2018;1,00849E+11;88989284000;39489637000;12131121000;0,12029044;0,142872023;0,080687724;0,136321142;1;2;3;2;2
116;2019;96471780000;82415364000;38924557000;16143306000;0,16733708;0,173174592;0,09284681;0,195877388;1;2;3;2;2
116;2020;1,05307E+11;80142773000;38722870000;19627657000;0,186384657;0,314312371;0,114308172;0,244908631;1;2;3;2;2
117;2018;1018996000;189357000;1270732000;49130000;0,048214124;;0,81417297;0,259456992;1;2;3;2;2
117;2019;785841000;236995000;1044327000;59921000;0,076250794;;0,698418637;0,252836555;1;2;3;2;2
117;2020;935212000;254550000;1551590000;47516000;0,050807731;2,673981536;0,62259894;0,186666667;1;2;3;2;2
118;2018;196630000;25110000;496297000;10009000;0,050902711;6,830744723;0,848904033;0,398606122;0;1;3;2;2
118;2019;229170000;39777000;552136000;14667000;0,064000524;4,761369636;0,681995898;0,368730664;0;1;3;2;2
118;2020;202443000;21960000;504029000;-17816000;-0,088005019;8,218715847;0,733021147;-0,811293244;0;1;3;2;2
119;2018;1362900000;579832000;942241000;7708000;0,005655587;1,350508423;0,315166923;0,013293506;0;1;3;2;2
119;2019;1422618000;590791000;886816000;10959000;0,007703403;1,407988612;0,438216021;0,018549707;0;1;3;2;2
119;2020;1519819000;617581000;1043231000;11778000;0,007749607;1,460922535;0,409742213;0,019071182;0;1;3;2;2
120;2018;10283030000;9974943000;3123899000;1702427000;0,165556942;0,030886091;0,029888661;0,170670345;0;1;3;2;2
120;2019;18625290000;17158637000;2511391000;1384782000;0,074349554;0,24629264;0,190383291;0,080704659;0;1;3;2;2
120;2020;9497705000;8476017000;3800377000;2256238000;0,237556125;0,325053855;0,277319626;0,266190827;0;1;3;2;2
121;2018;112406000;7275000;259448000;42676000;0,379659449;;0,935279256;5,866117001;0;1;3;2;3
121;2019;178927000;49299000;415887000;42025000;0,234872322;;0,724474227;0,852451384;0;1;4;3;1
121;2020;132798000;50266000;321670000;11462000;0,086311541;;0,621485263;0,228026897;0;1;3;2;2
122;2018;624113000;394048000;522553000;-9144000;-0,014651193;;0,368627156;-0,023205295;0;1;3;2;2
122;2019;403816000;327466000;175416000;-6977000;-0,017277671;0,233153976;0,188959823;-0,021306029;0;1;3;1;2
122;2020;317580000;266781000;129001000;-21592000;-0,067989168;0,193162182;0,139719126;-0,080935299;0;1;3;2;1
123;2018;236306000;208623000;137494000;6852000;0,028996301;;0,117148951;0,032843933;0;1;3;2;2
123;2019;248917000;167542000;268864000;18919000;0,076005255;;0,326916201;0,11292094;0;1;3;2;2
123;2020;181119000;165020000;214564000;27478000;0,15171241;0,097557872;0,088245849;0,166513145;0;1;3;1;2
124;2018;481651000;199696000;864700000;31209000;0,064795879;1,41192112;0,267442609;0,156282544;0;1;3;1;2
124;2019;400622000;210478000;666487000;10782000;0,02691315;0,903391328;0,249252412;0,051226258;0;1;3;2;2
124;2020;343132000;197891000;560825000;-12587000;-0,036682676;0,733944444;0,316624506;-0,063605726;0;1;3;2;2
125;2018;3870435000;773804000;1864105000;3937000;0,001017198;4,001828628;0,792620468;0,005087852;0;1;3;2;2
125;2019;3927836000;775467000;1822208000;5400000;0,001374803;4,065123339;0,79498584;0,006963546;0;1;3;2;2
125;2020;2339302000;772979000;1816051000;2642000;0,001129397;2,026346123;0,656597994;0,003417945;0;1;3;2;1
126;2018;70836208000;16967038000;28649845000;5131841000;0,07244658;3,177328064;0,085922132;0,302459449;0;1;3;1;2
126;2019;74838601000;22113664000;30140020000;1490838000;0,019920709;2,386224327;0,173936389;0,067417048;0;1;3;2;2
126;2020;67345979000;46716044000;32427440000;1771318000;0,026301763;0,442466896;0,074503364;0,037916694;0;1;3;2;2
127;2018;2848306000;2264874000;3425738000;227411000;0,07984079;0,267929253;0,14046349;0,100407794;0;1;3;2;1
127;2019;3599571000;2581155000;3350726000;162887000;0,045251781;0,40255622;0,097962507;0,063106246;0;1;3;2;2
127;2020;7143122000;5960260000;3575614000;-44036000;-0,006164811;0,201460842;0,166494286;-0,007388268;0;1;3;2;2
131;2018;72980103000;63241654000;24173090000;-436749000;-0,005984494;0,156473627;0,113756047;-0,006906034;0;1;3;2;2
131;2019;76650717000;63984918000;25333199000;322231000;0,004203888;0,2132483;0,152645461;0,005036046;0;1;3;2;2
131;2020;77216695000;64630477000;27093208000;721915000;0,009349209;0,216916657;0,153148254;0,011169885;0;1;3;1;2
139;2018;26376000000;3648000000;23360000000;183000000;0,006938126;6,230263158;0,461176827;0,050164472;0;1;3;1;1
139;2019;26383000000;3820000000;23100000000;567000000;0,021491112;5,906544503;0,357465034;0,148429319;0;1;3;2;2
139;2020;24546000000;3710000000;22605000000;21000000;0,000855537;5,657412399;0,31675222;0,005660377;0;1;3;2;2
140;2018;253845000;120355000;172389000;76577000;0,301668341;;0,525872087;0,636259377;0;1;3;1;2
140;2019;213587000;95962000;225835000;35965000;0,168385716;;0,550712356;0,374783754;0;1;3;2;2
140;2020;130834000;64502000;132716000;46080000;0,352202027;;0,506993595;0,714396477;0;1;3;1;2
142;2018;1489263000;1308743000;1314511000;222336000;0,149292637;0,13793388;0,062622922;0,169885144;0;1;3;2;1
142;2019;1612373000;1394241000;1444870000;307834000;0,190919843;0,156452149;0,097496671;0,220789656;0;1;3;2;2
142;2020;1719852000;1452463000;1650487000;366056000;0,21284157;0,184093502;0,115744843;0,252024323;0;1;3;2;2
143;2018;4,64619E+11;1,4968E+11;2,86658E+11;36605000000;0,078784983;2,104082042;0,204670924;0,244555056;0;1;3;2;2
143;2019;4,83066E+11;1,28315E+11;2,96669E+11;5276000000;0,010921903;2,764688462;0,241360394;0,041117564;0;1;3;2;2
143;2020;5,82062E+11;1,46885E+11;3,05426E+11;16430000000;0,028227234;2,962705518;0,18256818;0,111856215;0;1;3;2;2
144;2018;272013000;145844000;858639000;76402000;0,280876282;0,865095582;0,435449776;0,52386111;1;2;3;2;2
144;2019;308502000;146861000;886562000;106087000;0,343877835;1,100646189;0,494901168;0,722363353;1;2;3;1;2
144;2020;312409000;161680000;900934000;128142000;0,410173843;0,932267442;0,450806475;0,792565584;1;2;3;2;2
145;2018;736288000;604301000;922007000;53639000;0,072850569;0,218454049;0,16672552;0,08876206;1;2;3;2;2
145;2019;857223000;707334000;895330000;103058000;0,120223092;0,211906963;0,166306784;0,145699203;1;2;3;2;2
145;2020;787073000;631691000;997969000;93123000;0,118315582;0,245977859;0,190039552;0,147418588;1;2;3;2;2
146;2018;301413000;133833000;456371000;12618000;0,041862826;1,25215754;0,552142741;0,094281681;1;2;3;2;2
146;2019;392117000;151865000;568590000;17799000;0,045392064;1,582010338;0,605395838;0,117202781;1;2;3;2;2
146;2020;422836000;164113000;523153000;12248000;0,028966313;1,57649912;0,603574435;0,074631505;1;2;3;2;2
147;2018;42795684000;3241618000;10913638000;774165000;0,018089791;12,23844944;0,306966212;0,238820553;1;2;3;2;2
147;2019;44882635000;3765663000;12020324000;1149495000;0,02561113;10,97013567;0,499231629;0,305256993;1;2;3;1;2
147;2020;40375412000;3829467000;13289972000;1182527000;0,029288296;9,600570001;0,571812989;0,308796763;1;2;3;2;2
148;2018;1537480000;1475570000;286394000;155625000;0,101220829;0,041956668;0,011568931;0,105467714;0;1;3;2;2
148;2019;1065405000;1013478000;280374000;157908000;0,148214059;0,051236435;0,019846913;0,155808017;0;1;3;2;1
148;2020;459449000;403103000;279330000;120500000;0,262270676;0,139780652;0,057238127;0,298931032;0;1;3;2;2
150;2018;308950000;272570000;247587000;22504000;0,072840265;0,133470301;0,117588607;0,082562275;1;2;3;2;2
150;2019;297006000;265753000;234636000;14355000;0,048332357;0,117601683;0,104401931;0,054016322;1;2;3;2;2
150;2020;327609000;281022000;205803000;-15311000;-0,04673559;0,165777057;0,140035835;-0,05448328;1;2;3;2;2
151;2018;164516000;146406000;170686000;-10409000;-0,063270442;0,123697116;0,106743417;-0,071096815;1;2;3;2;2
151;2019;149997000;137062000;156571000;-9344000;-0,062294579;0,094373349;0,080554944;-0,068173528;1;2;3;2;1
151;2020;142741000;129461000;161764000;-7601000;-0,053250292;0,102579155;0,086492318;-0,058712661;1;2;3;2;2
154;2018;93799000;-5094000;97800000;4925000;0,05250589;-19,41342756;1,006055502;-0,966823697;0;1;3;2;2
154;2019;100730000;;108221000;2954000;0,029325921;;;;0;1;3;2;2
154;2020;107399000;2659000;111640000;2425000;0,022579354;39,3907484;0,923397797;0,91199702;0;1;3;2;2
155;2018;13933073000;9125120000;8080780000;797323000;0,057225208;0,531407149;0,108539875;0,087376714;0;1;3;2;2
155;2019;14493638000;9706836000;8277531000;801288000;0,055285498;0,496704384;0,105965942;0,082548834;0;1;3;1;2
155;2020;14441594000;10081266000;8256971000;805244000;0,055758665;0,435339669;0,095763044;0,079875283;0;1;3;2;2
157;2018;323272000;129106000;494835000;2467000;0,007631345;1,503927006;0,581968126;0,019108329;0;1;3;1;2
157;2019;316622000;147085000;514708000;8107000;0,025604664;1,152646429;0,513359779;0,05511779;0;1;3;1;2
157;2020;290659000;197053000;533021000;49968000;0,171912791;0,475029561;0,29727963;0,253576458;0;1;3;2;2
158;2018;430777000;241171000;485210000;52068000;0,120869963;0,786189053;0,426150885;0,215896606;0;1;3;2;2
158;2019;422053000;318698000;443318000;76255000;0,180676361;0,324303886;0,224462331;0,239270404;0;1;3;2;2
158;2020;357996000;305907000;425702000;66590000;0,186007665;0,170277241;0,117048794;0,217680544;0;1;3;2;2
159;2018;191440000;164747000;257869000;47853000;0,249963435;0,162643326;0,126211868;0,290463567;0;1;3;2;2
159;2019;188515000;153061000;248084000;41736000;0,221393523;0,23163314;0,177572076;0,272675604;0;1;3;2;2
159;2020;181997000;150669000;244233000;33784000;0,185629433;0,209784362;0,166140101;0,224226609;0;1;3;2;2
160;2018;152059000;100444000;168185000;9523000;0,062627007;0,513868424;0,29951532;0,094809048;0;1;3;2;1
160;2019;136122000;106438000;152441000;5994000;0,044034028;0,27888536;0,178317979;0,056314476;0;1;3;2;2
160;2020;206257000;122017000;195180000;15579000;0,075531982;0,690395601;0,406589837;0,127678931;0;1;3;1;2
161;2018;103520000;18569000;219046000;11222000;0,108404173;;0,820633694;0,604340553;0;1;3;2;2
161;2019;113382000;28825000;281954000;12940000;0,114127463;2,933460538;0,742789861;0,448915869;0;1;3;2;2
161;2020;100636000;10051000;167194000;-15937000;-0,158362813;9,012536066;0,895762948;-1,58561337;0;1;3;2;2
162;2018;101629000;47753000;227091000;12401000;0,122022257;1,128222311;0,431845241;0,259690493;0;1;3;2;2
162;2019;125075000;57453000;237485000;19250000;0,153907655;1,17699685;0,322886268;0,335056484;0;1;3;2;2
162;2020;125173000;76239000;274169000;22596000;0,180518163;0,641849972;0,249231064;0,296383739;0;1;3;2;2
163;2018;54538000;15181000;71775000;15170000;0,278154681;;0,721643625;0,999275386;0;1;3;2;2
163;2019;65602000;4392000;46211000;4402000;0,067101613;;0,933050822;1,002276897;0;1;3;2;2
163;2020;109355000;40143000;145826000;40142000;0,367079695;;0,632911161;0,999975085;0;1;3;2;2
164;2018;27912000;441000;53144000;746000;0,026726856;62,29478458;0,90846231;1,691609979;1;2;4;3;2
164;2019;19017000;1768000;41108000;2121000;0,111531787;9,756221719;0,794657412;1,199660659;1;2;3;2;2
164;2020;195132000;8180000;250759000;6403000;0,032813685;22,85476773;0,905218006;0,782762825;1;2;3;2;1
165;2018;651481000;550488000;628499000;36242000;0,055630172;;0,155020638;0,065836132;1;2;3;2;1
165;2019;604549000;516355000;550778000;-11467000;-0,018967859;;0,145883956;-0,02220759;1;2;3;2;2
165;2020;590550000;521562000;568861000;6076000;0,010288714;;0,116819914;0,011649622;1;2;3;2;2
166;2018;1310962000;662593000;2230185000;311012000;0,237239523;;0,494574976;0,46938619;0;1;3;1;2
166;2019;1865753000;906274000;2596711000;399189000;0,213955974;;0,514258318;0,440472752;0;1;3;2;2
166;2020;2423758000;1197504000;2967953000;490825000;0,202505778;;0,50593046;0,409873366;0;1;3;2;1
167;2018;600193000;280100000;1629319000;119155000;0,198527807;1,14278115;0,525307693;0,425401628;1;2;3;2;2
167;2019;715443000;471120000;1836758000;256008000;0,357831441;0,518600357;0,331073195;0,54340297;1;2;4;3;2
167;2020;1344712000;63277000;2331500000;63257000;0,0470413;20,25119712;0,850873644;0,999683917;1;2;3;2;2
168;2018;623965000;527314000;662435000;80490000;0,12899762;0,183289274;0,122327374;0,152641505;1;2;3;2;2
168;2019;745817000;643598000;625159000;116284000;0,155914923;0,158824297;0,112229944;0,180677995;1;2;3;2;2
168;2020;765091000;659767000;581110000;132447000;0,173112741;0,159638175;0,116473727;0,200748146;1;2;3;1;2
169;2018;93936000;61159000;136016000;17547000;0,186797394;;0,348929058;0,286907881;0;1;3;2;2
169;2019;117788000;93450000;155100000;32291000;0,274145074;;0,206625463;0,345543057;0;1;3;2;2
169;2020;160069000;122869000;183910000;25881000;0,161686523;;0,232399778;0,21063897;0;1;3;2;2
171;2018;209736000;112528000;457759000;1298000;0,006188733;;0,463477896;0,011534907;0;1;3;2;2
171;2019;241332000;147381000;511956000;34853000;0,144419306;;0,389301875;0,236482307;0;1;3;2;1
171;2020;303799000;147968000;622383000;587000;0,001932199;;0,512941122;0,003967074;0;1;3;2;2
172;2018;165659000;77911000;221729000;21762000;0,13136624;1,12625945;0,329653083;0,27931872;0;1;3;2;2
172;2019;421643000;278722000;518727000;95590000;0,226708377;0,890284943;0,489769782;0,342958212;0;1;3;2;2
172;2020;421761000;296199000;439303000;28423000;0,067391248;0,742190217;0,432759312;0,095959134;0;1;3;2;2
173;2018;112320000;10712000;87525000;519000;0,004620726;;0,90462963;0,048450336;0;1;3;2;2
173;2019;107882000;11648000;90282000;1137000;0,010539293;;0,892030181;0,097613327;0;1;3;2;2
173;2020;118091000;12440000;135629000;2821000;0,023888357;;0,894665978;0,226768494;0;1;3;2;2
175;2018;101795000;86195000;177620000;7446000;0,073147011;;0,153259001;0,086385518;0;1;3;2;2
175;2019;115549000;109105000;135780000;22911000;0,198279518;;0,055768548;0,209990382;0;1;3;2;1
175;2020;157874000;156150000;106290000;2005000;0,012700001;;0,010920101;0,012840218;0;1;3;1;2
176;2018;88176000;79100000;167832000;-6372000;-0,072264562;0,114740834;0,089570858;-0,080556259;0;1;3;2;1
176;2019;95674000;83217000;127783000;4117000;0,043031545;0,149692971;0,121903547;0,049473066;0;1;3;2;2
176;2020;115020000;95444000;142865000;12226000;0,106294557;0,205104564;0,16663189;0,128096059;0;1;3;2;2
178;2018;4280291000;3166551000;9269168000;142035000;0,033183491;0,351720215;0,233294419;0,044854797;1;2;3;2;2
178;2019;4032910000;2880330000;8376857000;-286221000;-0,070971333;0,400155538;0,258873617;-0,099370904;1;2;3;2;2
178;2020;3901574000;2798114000;9056819000;59818000;0,015331761;0,394358486;0,25666308;0,021377971;1;2;3;2;2
179;2018;1278334000;339606000;919154000;261626000;0,204661692;2,764167889;0,459673294;0,770380974;1;2;3;2;2
179;2019;1110604000;;869137000;42076000;0,037885691;;0,348324875;;1;2;3;2;1
179;2020;1089894000;;953425000;29564000;0,027125574;;0,613196329;;1;2;3;2;2
180;2018;7517294000;742609000;13010823000;1607936000;0,213898246;9,122815641;0,764040624;2,165252447;1;2;3;2;2
180;2019;6760936000;543974000;8418050000;-198635000;-0,029379808;11,4287852;0,919396516;-0,365155309;1;2;3;2;2
180;2020;5152100000;232348000;4242688000;-311627000;-0,060485433;21,17407079;0,954894897;-1,341207981;1;2;3;2;2
181;2018;1144799000;195995000;1573072000;195996000;0,1712056;;0,8287944;1,000005126;0;1;3;2;2
181;2019;1477349000;275349000;1254916000;79337000;0,053702273;;0,813619531;0,288132519;0;1;3;2;1
181;2020;1407509000;429388000;532601000;153272000;0,108895929;2,277942094;0,422321278;0,356954545;0;1;3;2;2
183;2018;312861000;-14457000;502268000;2375000;0,007591231;;1,046209019;-0,16428028;0;1;3;2;2
183;2019;190654000;-10973000;487463000;3484000;0,018273941;;1,057554523;-0,317506611;0;1;3;2;1
183;2020;227886000;-8438000;340674000;2535000;0,011123983;-28,00699218;1,036794713;-0,300426632;0;1;3;2;2
184;2018;138647000;27269000;479048000;10139000;0,07312816;4,084418204;0,802880697;0,371814162;0;1;3;2;2
184;2019;232088000;21284000;551424000;2045000;0,008811313;9,904341289;0,907918548;0,096081562;0;1;3;2;2
184;2020;146324000;26445000;246944000;2379000;0,01625844;4,533144262;0,818669528;0,089960292;0;1;3;2;2
185;2018;1034535000;893015000;1155209000;10783000;0,01042304;0,158474382;0,136220621;0,012074825;0;1;3;2;2
185;2019;1699721000;912362000;1136982000;33722000;0,019839727;0,862990787;0,462604745;0,036961205;0;1;3;2;2
185;2020;1413732000;756252000;1490436000;31190000;0,022062173;0,869392742;0,463716603;0,041242868;0;1;3;2;2
187;2018;172351000;59514000;579100000;40643000;0,235815284;1,895974057;0,653654461;0,682914972;0;3;4;3;2
187;2019;239007000;105551000;753451000;80037000;0,334873037;1,264374568;0,556322618;0,758278012;0;3;3;2;2
187;2020;285608000;113655000;723702000;58104000;0,20343968;1,512938278;0,600378841;0,511231363;0;3;3;1;2
189;2018;108437000;86455000;225843000;25176000;0,232171676;0,254259441;0,198336361;0,291203529;0;3;3;2;1
189;2019;114204000;87872000;247503000;26589000;0,232820216;0,299674527;0,222846835;0,302587867;0;3;3;2;2
189;2020;120595000;89978000;266655000;28673000;0,23776276;0,34028318;0,243617065;0,318666786;0;3;3;2;1
191;2018;49529000;40109000;178885000;15682000;0,316622585;;0,190191605;0,390984565;1;2;3;1;2
191;2019;76034000;62918000;213144000;45648000;0,600362996;;0,172501776;0,725515723;1;2;3;2;2
191;2020;117237000;98120000;246066000;67842000;0,578673968;;0,163062856;0,691418648;1;2;3;2;2
192;2018;229136000;61194000;2183000;-99867000;-0,435841596;2,744435729;0,114438587;-1,631973743;1;2;3;1;2
192;2019;404344000;80913000;452794000;19719000;0,048767881;3,997268671;0,500739469;0,243706197;1;2;3;2;2
192;2020;346401000;19636000;324433000;-61277000;-0,176896141;;0,943314251;-3,120645761;1;2;2;1;1
193;2018;698790000;4331000;1019451000;603000;0,00086292;160,3461094;0,627693585;0,139228821;0;3;3;2;1
193;2019;616027000;6372000;1026798000;2039000;0,00330992;95,67702448;0,61041318;0,319993734;0;3;3;2;1
193;2020;565411000;8156000;1044788000;1784000;0,003155227;68,32466896;0,542131299;0,218734667;0;3;3;2;2
194;2018;830211000;494915000;1525655000;216261000;0,260489201;;0,40386721;0,436965942;1;2;3;2;2
194;2019;1244350000;899971000;2028110000;403727000;0,324448105;0,382655663;0,27621248;0,448600024;1;2;3;2;2
194;2020;1257832000;848932000;2462266000;442183000;0,351543767;0,48166402;0,32280384;0,520869732;1;2;3;2;2
195;2018;245315000;-11271000;433088000;15487000;0,063131076;;1,045945009;-1,374057293;1;2;3;2;2
195;2019;225479000;-7604000;357626000;3666000;0,01625872;;1,033728196;-0,482114673;1;2;3;2;2
195;2020;201865000;979000;374653000;8583000;0,042518515;;0,99514527;8,767108917;1;2;4;3;2
198;2018;286820000;84616000;686187000;34544000;0,120437905;2,389666257;0,700488111;0,408244312;0;3;3;2;2
198;2019;359846000;85453000;671276000;837000;0,002325995;3,211039987;0,752280142;0,009794858;0;3;3;2;2
198;2020;525909000;180707000;676941000;95254000;0,18112259;1,910285711;0,650378678;0,527118504;0;3;3;2;2
199;2018;372523000;51591000;2190949000;2502000;0,006716364;6,220697408;0,679507037;0,048496831;0;3;3;2;2
199;2019;294516000;51943000;892754000;352000;0,001195181;4,669984406;0,599858751;0,006776659;0;3;3;2;2
199;2020;133159000;46600000;251097000;-5343000;-0,040124963;1,85748927;0,336950563;-0,11465665;0;3;3;2;2
200;2018;477883000;82698000;584239000;30522000;0,06386919;4,778664538;0,582295248;0,369077861;0;3;3;2;2
200;2019;380296000;36368000;549205000;-46329000;-0,121823527;9,456885174;0,677906157;-1,273894668;0;3;3;2;1
200;2020;237736000;36828000;543214000;459000;0,001930713;5,455305746;0,843814147;0,012463343;0;3;3;2;1
201;2018;167904000;24751000;251980000;4593000;0,027354917;5,78372591;0,845209167;0,185568258;0;3;3;2;2
201;2019;179592000;28798000;311904000;4047000;0,022534411;5,236266407;0,829920041;0,140530586;0;3;3;2;2
201;2020;205173000;31375000;372888000;2577000;0,012560132;5,539410359;0,837254415;0,082135461;0;3;3;2;2
202;2018;588034000;448374000;1284851000;71913000;0,122293949;0,311483271;0,190601224;0,16038619;0;3;3;2;2
202;2019;629668000;445670000;1405053000;32297000;0,051292109;0,412854803;0,246528329;0,072468415;0;3;3;2;2
202;2020;664186000;459496000;1609435000;43826000;0,065984528;0,445464161;0,259162343;0,095378414;0;3;3;2;2
203;2018;1487832000;211820000;1041635000;-72387000;-0,04865267;6,024039279;0,520259008;-0,341738254;0;3;3;2;2
203;2019;1554879000;125135000;1189325000;-86686000;-0,055750962;11,42560435;0,650111681;-0,692739844;0;3;3;2;2
203;2020;1494551000;428858000;1241671000;22918000;0,015334371;2,484953061;0,313069276;0,053439599;0;3;3;2;2
204;2018;223215000;20632000;722307000;16826000;0,075380239;9,818873594;0,907456936;0,815529287;0;3;3;2;2
204;2019;255716000;35302000;832105000;38265000;0,149638662;;0,861948412;1,083932877;0;3;3;2;2
204;2020;292496000;889000;1029676000;42330000;0,144719928;328,0168729;0,968847437;47,61529922;0;3;4;3;2
205;2018;653335000;6297000;262458000;158000;0,000241836;102,7533746;0,916748682;0,025091313;0;3;3;2;2
205;2019;513141000;6465000;240138000;168000;0,000327395;78,37215777;0,890883792;0,025986079;0;3;3;2;2
205;2020;791179000;6635000;207225000;170000;0,000214869;118,2432555;0,929014799;0,025621703;0;3;3;1;2
206;2018;5452811000;5018407000;2231791000;350638000;0,064304081;0,910974738;0,837740021;0,069870383;0;3;3;2;2
206;2019;6714960000;6484180000;2356402000;364288000;0,054250211;0,857050082;0,826826817;0,056181043;0;3;3;2;2
206;2020;7471407000;7295483000;2585393000;359085000;0,048061229;0,694242177;0,677168437;0,049220182;0;3;3;2;2
208;2018;219065000;203540000;143421000;4395000;0,020062539;0,076274934;0,036952503;0,021592807;0;3;3;2;2
208;2019;219419000;206247000;118831000;381000;0,001736404;;0,060031264;0,0018473;0;3;3;2;2
208;2020;251097000;238283000;131492000;202000;0,00080447;;0,178190102;0,000847731;0;3;3;2;2
209;2018;752007000;509754000;697650000;-20110000;-0,026741772;0,475235113;0,197857201;-0,039450403;0;3;3;1;2
209;2019;811706000;547502000;1268497000;37748000;0,046504523;0,482562621;0,307153083;0,06894587;0;3;3;2;2
209;2020;1128154000;578578000;1559917000;69001000;0,061162749;0,949873656;0,408740296;0,119259633;0;3;3;2;2
210;2018;418062000;386027000;231299000;38121000;0,09118504;0,082986423;0,060916802;0,098752163;0;3;3;1;1
210;2019;351384000;330376000;230718000;26412000;0,075165631;0,063588154;0,044740227;0,079945274;0;3;3;2;2
210;2020;385868000;356918000;238861000;38623000;0,100093814;0,081111068;0,060598443;0,108212531;0;3;3;2;2
211;2018;416799000;39455000;339882000;5044000;0,012101756;9,56390825;0,904934993;0,127841845;0;3;3;2;1
211;2019;445851000;48346000;348087000;8891000;0,01994164;8,222086626;0,844086926;0,18390353;0;3;3;2;2
211;2020;453191000;81667000;447535000;26656000;0,058818467;4,549254901;0,819424922;0,326398671;0;3;3;1;2
213;2018;110718000;96026000;244421000;8722000;0,078776712;0,153000229;0,126176412;0,090829566;1;2;3;2;2
213;2019;148023000;95013000;217581000;19976000;0,134952001;0,557923653;0,341595563;0,210244909;1;2;3;2;2
213;2020;125803000;93132000;205580000;6841000;0,054378671;0,350792424;0,208262124;0,073454879;1;2;3;2;2
214;2018;533227000;165373000;533617000;1166000;0,002186686;2,224389713;0,689801904;0,007050728;0;3;3;2;2
214;2019;399012000;80551000;705125000;-84822000;-0,212580073;3,953532545;0,797632653;-1,053022265;0;3;3;1;2
214;2020;314350000;80792000;633631000;241000;0,000766661;2,89085553;0,740916176;0,002982969;0;3;3;2;2
216;2018;89894000;13045000;149376000;2885000;0,032093354;5,891069375;0,256457606;0,221157536;1;2;3;2;2
216;2019;94041000;12788000;147721000;2045000;0,021745834;6,353847357;0,29162812;0,159915552;1;2;3;1;2
216;2020;111846000;3581000;183474000;581000;0,005194643;30,23345434;0,486928455;0,162245184;1;2;3;2;2
217;2018;1440225000;444975000;792568000;-3091000;-0,002146192;2,23670768;0,304882223;-0,006946458;1;2;3;1;2
217;2019;1696442000;512327000;925913000;-18555000;-0,010937598;2,311305084;0,159542737;-0,036217105;1;2;3;2;2
217;2020;1801280000;518765000;1272290000;13668000;0,007587937;2,472302488;0,14652969;0,02634719;1;2;3;2;1
219;2018;197768000;71490000;318829000;88839000;0,449208163;1,766358931;0,635234214;1,242677331;0;3;3;2;2
219;2019;146755000;177000;186622000;167000;0,001137951;828,1242938;0,996981363;0,943502843;0;3;3;2;2
219;2020;221671000;16193000;302859000;16016000;0,072251219;12,68924844;0,925637544;0,989069343;0;3;3;2;2
221;2018;84389000;2853000;184246000;1273000;0,015084904;;0,966204126;0,446196973;0;3;3;1;2
221;2019;91180000;4875000;176093000;2022000;0,022175916;;0,94652336;0,414769232;0;3;3;2;2
